#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            834      -0.979174       -1.32822      0.0067689
            835      -0.978546        -1.3278     0.00677373
            836      -0.977932       -1.32738     0.00677854
            837      -0.977342       -1.32696     0.00678333
            838      -0.976763       -1.32654      0.0067881
            839      -0.976192       -1.32613     0.00679284
            840      -0.975632       -1.32571     0.00679756
            841      -0.975076       -1.32529     0.00680225
            842      -0.974532       -1.32488     0.00680691
            843      -0.973989       -1.32446     0.00681155
            844      -0.973454       -1.32404     0.00681617
            845      -0.972913       -1.32363     0.00682076
            846       -0.97238       -1.32321     0.00682532
            847      -0.971865        -1.3228     0.00682985
            848      -0.971354       -1.32238     0.00683436
            849       -0.97085       -1.32197     0.00683884
            850      -0.970376       -1.32156      0.0068433
            851      -0.969921       -1.32114     0.00684772
            852      -0.969506       -1.32073     0.00685211
            853       -0.96912       -1.32032     0.00685646
            854      -0.968787       -1.31991     0.00686078
            855        -0.9685        -1.3195     0.00686505
            856      -0.968282       -1.31909     0.00686928
            857      -0.968124       -1.31868     0.00687346
            858      -0.968048       -1.31827     0.00687759
            859      -0.968051       -1.31786     0.00688166
            860       -0.96813       -1.31745     0.00688566
            861      -0.968305       -1.31705     0.00688959
            862      -0.968575       -1.31664     0.00689345
            863      -0.968937       -1.31624     0.00689723
            864      -0.969399       -1.31584     0.00690092
            865      -0.969962       -1.31544     0.00690451
            866      -0.970626       -1.31504     0.00690801
            867      -0.971375       -1.31464     0.00691141
            868       -0.97222       -1.31425     0.00691469
            869      -0.973149       -1.31386     0.00691787
            870      -0.974163       -1.31347     0.00692093
            871      -0.975249       -1.31308     0.00692387
            872      -0.976406       -1.31269     0.00692668
            873      -0.977632       -1.31231     0.00692937
            874      -0.978903       -1.31193     0.00693194
            875      -0.980224       -1.31155     0.00693437
            876      -0.981572       -1.31117     0.00693668
            877      -0.982939        -1.3108     0.00693886
            878       -0.98433       -1.31042     0.00694091
            879      -0.985723       -1.31006     0.00694284
            880      -0.987118       -1.30969     0.00694464
            881      -0.988493       -1.30932     0.00694632
            882      -0.989845       -1.30896     0.00694788
            883      -0.991171        -1.3086     0.00694933
            884      -0.992457       -1.30824     0.00695067
            885      -0.993697       -1.30789     0.00695189
            886      -0.994885       -1.30754     0.00695302
            887      -0.996009       -1.30718     0.00695404
            888      -0.997081       -1.30684     0.00695497
            889      -0.998092       -1.30649     0.00695582
            890      -0.999021       -1.30614     0.00695658
            891      -0.999882        -1.3058     0.00695725
            892       -1.00067       -1.30546     0.00695786
            893        -1.0014       -1.30512     0.00695839
            894       -1.00204       -1.30478     0.00695886
            895       -1.00261       -1.30444     0.00695927
            896        -1.0031        -1.3041     0.00695963
            897       -1.00351       -1.30377     0.00695993
            898       -1.00387       -1.30343     0.00696019
            899       -1.00414        -1.3031     0.00696041
            900       -1.00434       -1.30277     0.00696058
            901       -1.00448       -1.30244     0.00696073
            902       -1.00455       -1.30211     0.00696084
            903       -1.00456       -1.30178     0.00696093
            904       -1.00451       -1.30145     0.00696099
            905       -1.00439       -1.30112     0.00696103
            906       -1.00422       -1.30079     0.00696106
            907       -1.00399       -1.30047     0.00696107
            908        -1.0037       -1.30014     0.00696107
            909       -1.00336       -1.29981     0.00696107
            910       -1.00297       -1.29949     0.00696106
            911       -1.00252       -1.29916     0.00696104
            912       -1.00204       -1.29884     0.00696103
            913        -1.0015       -1.29851     0.00696102
            914       -1.00091       -1.29818     0.00696102
            915       -1.00029       -1.29786     0.00696102
            916      -0.999613       -1.29753     0.00696103
            917      -0.998891       -1.29721     0.00696105
            918      -0.998129       -1.29688     0.00696109
            919      -0.997331       -1.29656     0.00696114
            920      -0.996483       -1.29623     0.00696121
            921      -0.995604        -1.2959      0.0069613
            922      -0.994689       -1.29558     0.00696141
            923      -0.993735       -1.29525     0.00696155
            924      -0.992741       -1.29492     0.00696171
            925      -0.991719       -1.29459     0.00696189
            926      -0.990658       -1.29427     0.00696211
            927       -0.98956       -1.29394     0.00696235
            928      -0.988449       -1.29361     0.00696263
            929      -0.987314       -1.29328     0.00696294
            930      -0.986147       -1.29295     0.00696328
            931      -0.984963       -1.29262     0.00696365
            932      -0.983764       -1.29229     0.00696406
            933       -0.98255       -1.29195      0.0069645
            934      -0.981321       -1.29162     0.00696498
            935      -0.980086       -1.29129      0.0069655
            936      -0.978839       -1.29095     0.00696605
            937      -0.977595       -1.29062     0.00696664
            938      -0.976346       -1.29028     0.00696726
            939      -0.975097       -1.28995     0.00696793
            940      -0.973861       -1.28961     0.00696862
            941      -0.972641       -1.28928     0.00696935
            942      -0.971432       -1.28894     0.00697012
            943      -0.970248        -1.2886     0.00697091
            944      -0.969074       -1.28826     0.00697174
            945      -0.967925       -1.28792      0.0069726
            946      -0.966791       -1.28758     0.00697349
            947      -0.965689       -1.28724      0.0069744
            948      -0.964611        -1.2869     0.00697535
            949      -0.963574       -1.28656     0.00697631
            950      -0.962564       -1.28622      0.0069773
            951      -0.961585       -1.28588     0.00697831
            952       -0.96064       -1.28554     0.00697934
            953      -0.959728        -1.2852     0.00698038
            954       -0.95886       -1.28485     0.00698144
            955      -0.958034       -1.28451     0.00698251
            956      -0.957244       -1.28417      0.0069836
            957      -0.956501       -1.28383     0.00698469
            958      -0.955782       -1.28349     0.00698578
            959      -0.955103       -1.28314     0.00698689
            960      -0.954461        -1.2828     0.00698799
            961      -0.953858       -1.28246      0.0069891
            962      -0.953293       -1.28212     0.00699021
            963      -0.952765       -1.28177     0.00699131
            964      -0.952265       -1.28143     0.00699241
            965      -0.951796       -1.28109      0.0069935
            966      -0.951358       -1.28075     0.00699458
            967      -0.950954       -1.28041     0.00699566
            968      -0.950574       -1.28007     0.00699673
            969      -0.950228       -1.27973     0.00699778
            970      -0.949897       -1.27939     0.00699882
            971       -0.94959       -1.27905     0.00699985
            972      -0.949303       -1.27871     0.00700087
            973      -0.949045       -1.27837     0.00700187
            974        -0.9488       -1.27803     0.00700285
            975      -0.948573       -1.27769     0.00700381
            976      -0.948361       -1.27736     0.00700476
            977      -0.948155       -1.27702     0.00700569
            978      -0.947959       -1.27668      0.0070066
            979      -0.947778       -1.27635     0.00700749
            980      -0.947601       -1.27601     0.00700837
            981      -0.947428       -1.27568     0.00700922
            982      -0.947253       -1.27534     0.00701006
            983      -0.947073       -1.27501     0.00701088
            984      -0.946882       -1.27467     0.00701168
            985      -0.946687       -1.27434     0.00701246
            986      -0.946484       -1.27401     0.00701323
            987      -0.946255       -1.27368     0.00701398
            988      -0.946018       -1.27334     0.00701472
            989      -0.945756       -1.27301     0.00701544
            990       -0.94547       -1.27268     0.00701615
            991      -0.945153       -1.27235     0.00701685
            992      -0.944799       -1.27202     0.00701754
            993      -0.944412       -1.27169     0.00701823
            994      -0.943987       -1.27136     0.00701891
            995      -0.943523       -1.27103     0.00701958
            996      -0.943016        -1.2707     0.00702026
            997      -0.942459       -1.27037     0.00702093
            998      -0.941845       -1.27004     0.00702161
            999      -0.941177       -1.26972     0.00702229
           1000       -0.94045       -1.26939     0.00702299
           1001      -0.939654       -1.26906     0.00702369
           1002      -0.938796       -1.26873     0.00702441
           1003      -0.937862        -1.2684     0.00702515
           1004      -0.936859       -1.26807     0.00702591
           1005      -0.935776       -1.26774     0.00702669
           1006      -0.934608       -1.26741     0.00702751
           1007      -0.933371       -1.26707     0.00702835
           1008      -0.932047       -1.26674     0.00702923
           1009      -0.930622       -1.26641     0.00703016
           1010      -0.929133       -1.26607     0.00703112
           1011      -0.927551       -1.26574     0.00703214
           1012      -0.925888        -1.2654      0.0070332
           1013       -0.92414       -1.26507     0.00703432
           1014      -0.922303       -1.26473      0.0070355
           1015      -0.920389       -1.26439     0.00703674
           1016      -0.918388       -1.26405     0.00703805
           1017      -0.916318       -1.26371     0.00703944
           1018      -0.914172       -1.26336     0.00704089
           1019      -0.911958       -1.26302     0.00704242
           1020      -0.909685       -1.26267     0.00704403
           1021      -0.907354       -1.26232     0.00704572
           1022      -0.904972       -1.26197      0.0070475
           1023      -0.902548       -1.26162     0.00704936
           1024      -0.900096       -1.26127     0.00705131
           1025      -0.897621       -1.26092     0.00705335
           1026      -0.895127       -1.26056     0.00705548
           1027       -0.89263        -1.2602      0.0070577
           1028      -0.890127       -1.25984     0.00706001
           1029      -0.887629       -1.25948     0.00706241
           1030       -0.88515       -1.25912      0.0070649
           1031      -0.882696       -1.25875     0.00706748
           1032      -0.880274       -1.25838     0.00707014
           1033      -0.877882       -1.25802     0.00707288
           1034      -0.875538       -1.25765     0.00707571
           1035      -0.873241       -1.25727     0.00707861
           1036      -0.870994        -1.2569     0.00708159
           1037      -0.868792       -1.25653     0.00708465
           1038      -0.866642       -1.25615     0.00708777
           1039      -0.864532       -1.25577     0.00709096
           1040       -0.86248        -1.2554     0.00709422
           1041      -0.860454       -1.25502     0.00709754
           1042      -0.858461       -1.25464     0.00710093
           1043       -0.85649       -1.25425     0.00710437
           1044      -0.854528       -1.25387     0.00710788
           1045      -0.852582       -1.25349     0.00711144
           1046      -0.850629        -1.2531     0.00711507
           1047       -0.84866       -1.25272     0.00711875
           1048      -0.846671       -1.25233     0.00712249
           1049      -0.844648       -1.25194      0.0071263
           1050      -0.842585       -1.25155     0.00713017
           1051      -0.840474       -1.25116      0.0071341
           1052      -0.838302       -1.25077     0.00713811
           1053      -0.836073       -1.25037     0.00714218
           1054      -0.833781       -1.24998     0.00714634
           1055      -0.831411       -1.24958     0.00715057
           1056      -0.828976       -1.24918     0.00715488
           1057      -0.826484       -1.24878     0.00715928
           1058      -0.823935       -1.24838     0.00716376
           1059       -0.82133       -1.24798     0.00716834
           1060      -0.818685       -1.24757     0.00717301
           1061      -0.816005       -1.24717     0.00717777
           1062      -0.813317       -1.24676     0.00718263
           1063      -0.810633       -1.24635     0.00718758
           1064      -0.807979       -1.24594     0.00719262
           1065       -0.80536       -1.24552     0.00719776
           1066      -0.802817       -1.24511     0.00720297
           1067      -0.800374       -1.24469     0.00720827
           1068      -0.798058       -1.24427     0.00721365
           1069      -0.795882       -1.24385     0.00721908
           1070      -0.793887       -1.24343     0.00722457
           1071      -0.792093       -1.24301     0.00723011
           1072       -0.79053       -1.24259     0.00723567
           1073      -0.789206       -1.24217     0.00724126
           1074      -0.788152       -1.24174     0.00724684
           1075      -0.787373       -1.24132     0.00725242
           1076      -0.786892        -1.2409     0.00725796
           1077      -0.786701       -1.24048     0.00726347
           1078       -0.78682       -1.24006     0.00726891
           1079      -0.787235       -1.23964     0.00727428
           1080      -0.787936       -1.23922     0.00727956
           1081      -0.788925        -1.2388     0.00728473
           1082      -0.790178       -1.23839     0.00728979
           1083      -0.791684       -1.23797     0.00729472
           1084      -0.793412       -1.23756     0.00729951
           1085      -0.795344       -1.23716     0.00730415
           1086      -0.797452       -1.23675     0.00730863
           1087      -0.799702       -1.23635     0.00731296
           1088      -0.802071       -1.23595     0.00731713
           1089      -0.804528       -1.23555     0.00732112
           1090      -0.807055       -1.23516     0.00732495
           1091      -0.809612       -1.23477     0.00732862
           1092      -0.812178       -1.23438     0.00733212
           1093      -0.814732         -1.234     0.00733545
           1094      -0.817262       -1.23362     0.00733863
           1095      -0.819733       -1.23324     0.00734166
           1096      -0.822128       -1.23287     0.00734454
           1097      -0.824441       -1.23249     0.00734727
           1098       -0.82667       -1.23212     0.00734987
           1099      -0.828787       -1.23176     0.00735234
           1100      -0.830791       -1.23139     0.00735469
           1101      -0.832673       -1.23103     0.00735692
           1102      -0.834429       -1.23067     0.00735904
           1103      -0.836055       -1.23031     0.00736106
           1104      -0.837558       -1.22996     0.00736298
           1105      -0.838917        -1.2296     0.00736482
           1106      -0.840142       -1.22925     0.00736657
           1107      -0.841241        -1.2289     0.00736825
           1108      -0.842208       -1.22855     0.00736986
           1109       -0.84305        -1.2282     0.00737141
           1110      -0.843772       -1.22786      0.0073729
           1111      -0.844378       -1.22751     0.00737434
           1112      -0.844869       -1.22717     0.00737573
           1113      -0.845245       -1.22682     0.00737708
           1114      -0.845513       -1.22648      0.0073784
           1115      -0.845691       -1.22614     0.00737968
           1116      -0.845775        -1.2258     0.00738093
           1117      -0.845756       -1.22546     0.00738216
           1118      -0.845658       -1.22512     0.00738337
           1119      -0.845478       -1.22478     0.00738457
           1120      -0.845216       -1.22444     0.00738574
           1121      -0.844891        -1.2241     0.00738691
           1122      -0.844502       -1.22377     0.00738807
           1123      -0.844045       -1.22343     0.00738923
           1124      -0.843535       -1.22309     0.00739038
           1125      -0.842974       -1.22275     0.00739153
           1126      -0.842358       -1.22241     0.00739268
           1127      -0.841703       -1.22208     0.00739384
           1128       -0.84101       -1.22174     0.00739499
           1129      -0.840283        -1.2214     0.00739616
           1130      -0.839522       -1.22106     0.00739733
           1131      -0.838733       -1.22072     0.00739851
           1132      -0.837914       -1.22039      0.0073997
           1133      -0.837089       -1.22005      0.0074009
           1134      -0.836255       -1.21971      0.0074021
           1135      -0.835401       -1.21937     0.00740332
           1136      -0.834534       -1.21903     0.00740455
           1137      -0.833664       -1.21869     0.00740579
           1138      -0.832802       -1.21835     0.00740704
           1139      -0.831936       -1.21801     0.00740831
           1140      -0.831067       -1.21767     0.00740958
           1141      -0.830212       -1.21734     0.00741086
           1142      -0.829363         -1.217     0.00741216
           1143      -0.828523       -1.21666     0.00741346
           1144      -0.827708       -1.21632     0.00741477
           1145      -0.826896       -1.21598     0.00741609
           1146      -0.826103       -1.21564     0.00741742
           1147      -0.825331        -1.2153     0.00741875
           1148      -0.824573       -1.21495      0.0074201
           1149      -0.823836       -1.21461     0.00742144
           1150      -0.823123       -1.21427     0.00742279
           1151      -0.822439       -1.21393     0.00742415
           1152      -0.821769       -1.21359      0.0074255
           1153      -0.821119       -1.21325     0.00742686
           1154      -0.820497       -1.21291     0.00742822
           1155      -0.819902       -1.21257     0.00742958
           1156      -0.819334       -1.21223     0.00743093
           1157      -0.818786       -1.21189     0.00743229
           1158      -0.818258       -1.21155     0.00743364
           1159      -0.817756       -1.21121     0.00743498
           1160      -0.817279       -1.21087     0.00743633
           1161      -0.816824       -1.21053     0.00743766
           1162      -0.816389       -1.21019     0.00743899
           1163      -0.815975       -1.20985     0.00744031
           1164      -0.815582       -1.20952     0.00744163
           1165       -0.81521       -1.20918     0.00744293
           1166      -0.814853       -1.20884     0.00744423
           1167      -0.814518        -1.2085     0.00744552
           1168        -0.8142       -1.20816     0.00744679
           1169      -0.813904       -1.20783     0.00744805
           1170      -0.813628       -1.20749      0.0074493
           1171       -0.81337       -1.20715     0.00745054
           1172      -0.813123       -1.20682     0.00745177
           1173        -0.8129       -1.20648     0.00745298
           1174      -0.812694       -1.20615     0.00745417
           1175      -0.812503       -1.20581     0.00745535
           1176      -0.812331       -1.20548     0.00745652
           1177      -0.812172       -1.20514     0.00745767
           1178      -0.812034       -1.20481      0.0074588
           1179      -0.811912       -1.20448     0.00745991
           1180      -0.811804       -1.20414     0.00746101
           1181      -0.811711       -1.20381     0.00746209
           1182      -0.811624       -1.20348     0.00746315
           1183      -0.811559       -1.20315     0.00746419
           1184      -0.811504       -1.20282     0.00746521
           1185      -0.811456       -1.20249     0.00746621
           1186       -0.81142       -1.20216     0.00746719
           1187      -0.811394       -1.20183     0.00746816
           1188      -0.811378        -1.2015      0.0074691
           1189      -0.811378       -1.20117     0.00747002
           1190      -0.811383       -1.20084     0.00747092
           1191      -0.811393       -1.20052      0.0074718
           1192      -0.811409       -1.20019     0.00747266
           1193      -0.811427       -1.19986      0.0074735
           1194      -0.811451       -1.19954     0.00747431
           1195       -0.81147       -1.19921     0.00747511
           1196        -0.8115       -1.19889     0.00747589
           1197      -0.811523       -1.19857     0.00747664
           1198      -0.811548       -1.19824     0.00747738
           1199      -0.811566       -1.19792     0.00747809
           1200      -0.811591        -1.1976     0.00747879
           1201      -0.811608       -1.19728     0.00747946
           1202      -0.811627       -1.19696     0.00748012
           1203      -0.811641       -1.19664     0.00748076
           1204      -0.811645       -1.19632     0.00748137
           1205      -0.811644         -1.196     0.00748197
           1206      -0.811629       -1.19568     0.00748255
           1207      -0.811619       -1.19536     0.00748312
           1208      -0.811598       -1.19504     0.00748366
           1209      -0.811567       -1.19472     0.00748419
           1210      -0.811533       -1.19441      0.0074847
           1211      -0.811485       -1.19409      0.0074852
           1212      -0.811427       -1.19378     0.00748568
           1213      -0.811361       -1.19346     0.00748614
           1214      -0.811285       -1.19315     0.00748659
           1215      -0.811199       -1.19283     0.00748703
           1216      -0.811098       -1.19252     0.00748745
           1217      -0.810989        -1.1922     0.00748786
           1218      -0.810875       -1.19189     0.00748825
           1219      -0.810744       -1.19158     0.00748863
           1220        -0.8106       -1.19127       0.007489
           1221      -0.810443       -1.19095     0.00748936
           1222      -0.810266       -1.19064     0.00748971
           1223      -0.810077       -1.19033     0.00749005
           1224      -0.809866       -1.19002     0.00749038
           1225      -0.809629       -1.18971     0.00749069
           1226       -0.80937        -1.1894     0.00749101
           1227      -0.809092       -1.18909     0.00749131
           1228      -0.808781       -1.18878     0.00749161
           1229      -0.808443       -1.18847      0.0074919
           1230      -0.808076       -1.18816     0.00749219
           1231      -0.807666       -1.18785     0.00749248
           1232      -0.807224       -1.18754     0.00749276
           1233       -0.80674       -1.18723     0.00749305
           1234      -0.806207       -1.18693     0.00749334
           1235      -0.805629       -1.18662     0.00749363
           1236      -0.804996       -1.18631     0.00749392
           1237      -0.804311         -1.186     0.00749422
           1238      -0.803576       -1.18569     0.00749453
           1239      -0.802785       -1.18538     0.00749485
           1240      -0.801934       -1.18507     0.00749519
           1241      -0.801026       -1.18476     0.00749553
           1242      -0.800057       -1.18445      0.0074959
           1243      -0.799029       -1.18414     0.00749628
           1244      -0.797946       -1.18383     0.00749668
           1245      -0.796805       -1.18352      0.0074971
           1246      -0.795608       -1.18321     0.00749754
           1247      -0.794352        -1.1829     0.00749801
           1248      -0.793053       -1.18259     0.00749851
           1249      -0.791708       -1.18227     0.00749903
           1250      -0.790325       -1.18196     0.00749958
           1251      -0.788907       -1.18165     0.00750017
           1252      -0.787457       -1.18133     0.00750078
           1253      -0.785984       -1.18102     0.00750143
           1254      -0.784507        -1.1807     0.00750211
           1255      -0.783021       -1.18038     0.00750282
           1256      -0.781538       -1.18006     0.00750356
           1257      -0.780059       -1.17975     0.00750434
           1258      -0.778607       -1.17943     0.00750515
           1259      -0.777176       -1.17911     0.00750598
           1260      -0.775789       -1.17879     0.00750685
           1261      -0.774444       -1.17847     0.00750774
           1262      -0.773147       -1.17815     0.00750866
           1263      -0.771914       -1.17782      0.0075096
           1264      -0.770746        -1.1775     0.00751056
           1265      -0.769643       -1.17718     0.00751154
           1266       -0.76862       -1.17686     0.00751253
           1267      -0.767672       -1.17653     0.00751354
           1268      -0.766813       -1.17621     0.00751456
           1269      -0.766039       -1.17589     0.00751559
           1270      -0.765342       -1.17556     0.00751662
           1271      -0.764727       -1.17524     0.00751765
           1272       -0.76419       -1.17492     0.00751869
           1273      -0.763725        -1.1746     0.00751972
           1274      -0.763327       -1.17427     0.00752074
           1275         -0.763       -1.17395     0.00752175
           1276      -0.762737       -1.17363     0.00752276
           1277      -0.762528       -1.17331     0.00752375
           1278      -0.762366       -1.17298     0.00752474
           1279       -0.76225       -1.17266      0.0075257
           1280      -0.762164       -1.17234     0.00752665
           1281      -0.762106       -1.17202     0.00752759
           1282      -0.762074        -1.1717      0.0075285
           1283      -0.762054       -1.17138      0.0075294
           1284      -0.762042       -1.17106     0.00753029
           1285      -0.762033       -1.17075     0.00753115
           1286      -0.762025       -1.17043       0.007532
           1287      -0.762005       -1.17011     0.00753283
           1288      -0.761966       -1.16979     0.00753364
           1289      -0.761909       -1.16948     0.00753444
           1290      -0.761836       -1.16916     0.00753522
           1291      -0.761739       -1.16885     0.00753599
           1292      -0.761612       -1.16853     0.00753675
           1293      -0.761467       -1.16822     0.00753749
           1294      -0.761285        -1.1679     0.00753822
           1295      -0.761069       -1.16759     0.00753895
           1296      -0.760823       -1.16727     0.00753966
           1297      -0.760546       -1.16696     0.00754036
           1298      -0.760232       -1.16665     0.00754106
           1299      -0.759876       -1.16633     0.00754176
           1300      -0.759498       -1.16602     0.00754245
           1301      -0.759083       -1.16571     0.00754313
           1302      -0.758638       -1.16539     0.00754381
           1303      -0.758162       -1.16508      0.0075445
           1304      -0.757653       -1.16477     0.00754518
           1305      -0.757105       -1.16446     0.00754586
           1306      -0.756541       -1.16415     0.00754654
           1307      -0.755946       -1.16383     0.00754723
           1308      -0.755332       -1.16352     0.00754792
           1309      -0.754695       -1.16321     0.00754861
           1310      -0.754037        -1.1629     0.00754931
           1311      -0.753361       -1.16258     0.00755001
           1312      -0.752659       -1.16227     0.00755072
           1313      -0.751944       -1.16196     0.00755143
           1314      -0.751208       -1.16165     0.00755215
           1315      -0.750467       -1.16133     0.00755288
           1316      -0.749718       -1.16102     0.00755361
           1317      -0.748958       -1.16071     0.00755435
           1318      -0.748191       -1.16039      0.0075551
           1319      -0.747413       -1.16008     0.00755586
           1320      -0.746629       -1.15977     0.00755663
           1321      -0.745841       -1.15946      0.0075574
           1322      -0.745053       -1.15914     0.00755818
           1323      -0.744263       -1.15883     0.00755897
           1324      -0.743467       -1.15851     0.00755977
           1325      -0.742676        -1.1582     0.00756057
           1326      -0.741882       -1.15789     0.00756139
           1327      -0.741092       -1.15757     0.00756221
           1328        -0.7403       -1.15726     0.00756304
           1329      -0.739526       -1.15694     0.00756388
           1330      -0.738749       -1.15663     0.00756473
           1331      -0.737977       -1.15631     0.00756558
           1332      -0.737203         -1.156     0.00756644
           1333      -0.736438       -1.15569     0.00756731
           1334      -0.735678       -1.15537     0.00756818
           1335      -0.734916       -1.15506     0.00756906
           1336      -0.734162       -1.15474     0.00756995
           1337      -0.733399       -1.15443     0.00757085
           1338      -0.732637       -1.15411     0.00757175
           1339      -0.731882       -1.15379     0.00757266
           1340      -0.731124       -1.15348     0.00757357
           1341      -0.730354       -1.15316     0.00757449
           1342      -0.729593       -1.15285     0.00757542
           1343      -0.728823       -1.15253     0.00757636
           1344      -0.728035       -1.15222      0.0075773
           1345      -0.727237        -1.1519     0.00757825
           1346      -0.726423       -1.15158     0.00757921
           1347      -0.725607       -1.15127     0.00758018
           1348      -0.724768       -1.15095     0.00758116
           1349      -0.723912       -1.15064     0.00758214
           1350      -0.723034       -1.15032     0.00758314
           1351      -0.722132          -1.15     0.00758415
           1352      -0.721199       -1.14968     0.00758517
           1353      -0.720233       -1.14937      0.0075862
           1354      -0.719247       -1.14905     0.00758724
           1355      -0.718228       -1.14873      0.0075883
           1356      -0.717172       -1.14841     0.00758938
           1357      -0.716078       -1.14809     0.00759047
           1358      -0.714957       -1.14778     0.00759158
           1359      -0.713791       -1.14746     0.00759271
           1360      -0.712597       -1.14714     0.00759385
           1361      -0.711369       -1.14682     0.00759502
           1362      -0.710111        -1.1465     0.00759621
           1363      -0.708817       -1.14617     0.00759742
           1364        -0.7075       -1.14585     0.00759865
           1365      -0.706162       -1.14553     0.00759991
           1366      -0.704807       -1.14521     0.00760119
           1367      -0.703445       -1.14489      0.0076025
           1368      -0.702078       -1.14456     0.00760383
           1369      -0.700724       -1.14424     0.00760518
           1370       -0.69939       -1.14391     0.00760656
           1371      -0.698081       -1.14359     0.00760796
           1372      -0.696817       -1.14326     0.00760938
           1373      -0.695603       -1.14294     0.00761082
           1374      -0.694461       -1.14261     0.00761228
           1375      -0.693395       -1.14228     0.00761375
           1376       -0.69242       -1.14196     0.00761523
           1377      -0.691554       -1.14163     0.00761672
           1378      -0.690802        -1.1413     0.00761822
           1379      -0.690184       -1.14097     0.00761972
           1380      -0.689709       -1.14065     0.00762121
           1381       -0.68939       -1.14032     0.00762269
           1382      -0.689232       -1.13999     0.00762416
           1383      -0.689233       -1.13967     0.00762561
           1384      -0.689409       -1.13934     0.00762704
           1385      -0.689762       -1.13902     0.00762844
           1386      -0.690282       -1.13869      0.0076298
           1387      -0.690979       -1.13837     0.00763112
           1388      -0.691827       -1.13805      0.0076324
           1389      -0.692849       -1.13773     0.00763364
           1390      -0.694021       -1.13741     0.00763482
           1391      -0.695333       -1.13709     0.00763594
           1392      -0.696779       -1.13678       0.007637
           1393      -0.698339       -1.13646       0.007638
           1394      -0.700006       -1.13615     0.00763894
           1395      -0.701753       -1.13584     0.00763981
           1396      -0.703571       -1.13553     0.00764061
           1397      -0.705452       -1.13522     0.00764134
           1398      -0.707378       -1.13491       0.007642
           1399      -0.709327       -1.13461     0.00764259
           1400      -0.711292       -1.13431     0.00764311
           1401      -0.713257       -1.13401     0.00764356
           1402      -0.715212       -1.13371     0.00764394
           1403      -0.717142       -1.13341     0.00764426
           1404      -0.719035       -1.13312     0.00764451
           1405      -0.720886       -1.13282     0.00764469
           1406      -0.722687       -1.13253     0.00764482
           1407      -0.724427       -1.13224     0.00764489
           1408      -0.726109       -1.13195      0.0076449
           1409      -0.727721       -1.13167     0.00764485
           1410      -0.729262       -1.13138     0.00764476
           1411      -0.730729        -1.1311     0.00764461
           1412      -0.732118       -1.13081     0.00764442
           1413      -0.733417       -1.13053     0.00764418
           1414      -0.734644       -1.13025      0.0076439
           1415       -0.73579       -1.12997     0.00764358
           1416      -0.736855        -1.1297     0.00764322
           1417       -0.73784       -1.12942     0.00764283
           1418      -0.738748       -1.12914      0.0076424
           1419      -0.739581       -1.12887     0.00764194
           1420      -0.740338        -1.1286     0.00764146
           1421      -0.741024       -1.12832     0.00764095
           1422      -0.741635       -1.12805     0.00764041
           1423      -0.742177       -1.12778     0.00763985
           1424      -0.742647       -1.12751     0.00763927
           1425      -0.743052       -1.12724     0.00763868
           1426      -0.743392       -1.12697     0.00763806
           1427      -0.743677        -1.1267     0.00763743
           1428      -0.743899       -1.12643     0.00763678
           1429      -0.744062       -1.12617     0.00763613
           1430      -0.744169        -1.1259     0.00763546
           1431      -0.744223       -1.12563     0.00763478
           1432      -0.744231       -1.12537     0.00763409
           1433      -0.744183        -1.1251      0.0076334
           1434      -0.744072       -1.12483      0.0076327
           1435      -0.743917       -1.12457     0.00763199
           1436       -0.74372        -1.1243     0.00763128
           1437      -0.743476       -1.12404     0.00763057
           1438      -0.743186       -1.12377     0.00762986
           1439      -0.742848       -1.12351     0.00762915
           1440      -0.742464       -1.12324     0.00762844
           1441      -0.742042       -1.12298     0.00762773
           1442       -0.74158       -1.12272     0.00762703
           1443      -0.741079       -1.12245     0.00762632
           1444      -0.740542       -1.12219     0.00762563
           1445      -0.739964       -1.12192     0.00762494
           1446       -0.73935       -1.12166     0.00762425
           1447      -0.738697       -1.12139     0.00762358
           1448       -0.73801       -1.12113     0.00762291
           1449      -0.737284       -1.12086     0.00762225
           1450      -0.736523        -1.1206      0.0076216
           1451      -0.735729       -1.12033     0.00762096
           1452      -0.734904       -1.12007     0.00762033
           1453      -0.734037        -1.1198     0.00761972
           1454      -0.733143       -1.11954     0.00761912
           1455       -0.73222       -1.11927     0.00761853
           1456      -0.731263         -1.119     0.00761796
           1457      -0.730275       -1.11874      0.0076174
           1458      -0.729251       -1.11847     0.00761686
           1459      -0.728197        -1.1182     0.00761633
           1460      -0.727112       -1.11793     0.00761582
           1461      -0.726003       -1.11767     0.00761533
           1462      -0.724862        -1.1174     0.00761486
           1463        -0.7237       -1.11713     0.00761441
           1464      -0.722509       -1.11686     0.00761398
           1465      -0.721302       -1.11659     0.00761357
           1466      -0.720064       -1.11632     0.00761318
           1467      -0.718798       -1.11605     0.00761281
           1468       -0.71752       -1.11577     0.00761246
           1469      -0.716215        -1.1155     0.00761214
           1470      -0.714904       -1.11523     0.00761184
           1471      -0.713577       -1.11496     0.00761156
           1472      -0.712234       -1.11468      0.0076113
           1473      -0.710879       -1.11441     0.00761107
           1474      -0.709519       -1.11413     0.00761086
           1475      -0.708154       -1.11386     0.00761068
