#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            656        2.69024        2.68656    0.000364865
            657        2.69013        2.68656     0.00036435
            658           2.69        2.68657    0.000363834
            659        2.68985        2.68657    0.000363316
            660        2.68966        2.68658    0.000362795
            661        2.68945        2.68658    0.000362273
            662        2.68922        2.68658    0.000361747
            663        2.68898        2.68659     0.00036122
            664        2.68871        2.68659     0.00036069
            665        2.68843        2.68659    0.000360158
            666        2.68813         2.6866    0.000359625
            667        2.68783         2.6866     0.00035909
            668        2.68752         2.6866    0.000358555
            669        2.68721         2.6866    0.000358021
            670        2.68691         2.6866    0.000357487
            671        2.68662         2.6866    0.000356954
            672        2.68634         2.6866    0.000356423
            673        2.68608         2.6866    0.000355894
            674        2.68583         2.6866    0.000355368
            675        2.68561         2.6866    0.000354844
            676        2.68542         2.6866    0.000354324
            677        2.68525        2.68659    0.000353806
            678         2.6851        2.68659    0.000353291
            679        2.68498        2.68659    0.000352779
            680        2.68488        2.68659    0.000352269
            681        2.68482        2.68658    0.000351761
            682        2.68478        2.68658    0.000351255
            683        2.68476        2.68658    0.000350751
            684        2.68475        2.68658    0.000350248
            685        2.68478        2.68657    0.000349747
            686        2.68482        2.68657    0.000349246
            687        2.68488        2.68657    0.000348747
            688        2.68495        2.68657    0.000348248
            689        2.68504        2.68656    0.000347749
            690        2.68513        2.68656    0.000347251
            691        2.68525        2.68656    0.000346754
            692        2.68536        2.68656    0.000346257
            693        2.68548        2.68656    0.000345761
            694         2.6856        2.68655    0.000345266
            695        2.68574        2.68655    0.000344771
            696        2.68587        2.68655    0.000344277
            697        2.68601        2.68655    0.000343784
            698        2.68615        2.68655    0.000343292
            699        2.68628        2.68655    0.000342801
            700        2.68642        2.68655    0.000342311
            701        2.68655        2.68655    0.000341823
            702        2.68669        2.68655    0.000341336
            703        2.68682        2.68655    0.000340851
            704        2.68697        2.68655    0.000340367
            705         2.6871        2.68655    0.000339885
            706        2.68724        2.68655    0.000339405
            707        2.68737        2.68655    0.000338927
            708        2.68751        2.68656    0.000338451
            709        2.68765        2.68656    0.000337977
            710        2.68779        2.68656    0.000337506
            711        2.68793        2.68656    0.000337037
            712        2.68807        2.68656     0.00033657
            713        2.68821        2.68657    0.000336106
            714        2.68834        2.68657    0.000335644
            715        2.68849        2.68657    0.000335185
            716        2.68862        2.68657     0.00033473
            717        2.68876        2.68658    0.000334277
            718         2.6889        2.68658    0.000333827
            719        2.68904        2.68658     0.00033338
            720        2.68918        2.68659    0.000332936
            721        2.68931        2.68659    0.000332496
            722        2.68945        2.68659    0.000332059
            723        2.68959         2.6866    0.000331626
            724        2.68973         2.6866    0.000331196
            725        2.68986        2.68661     0.00033077
