#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       10350   0.0475108   0.0294675 7.64673e-05
       10351   0.0456201   0.0294691 7.64759e-05
       10352   0.0360334   0.0294697 7.64711e-05
       10353   0.0330133     0.02947 7.64645e-05
       10354   0.0340969   0.0294705 7.64584e-05
       10355   0.0344392    0.029471 7.64525e-05
       10356   0.0357409   0.0294716 7.64476e-05
       10357   0.0248079   0.0294711 7.64415e-05
       10358   0.0242824   0.0294706 7.64358e-05
       10359   0.0267436   0.0294704 7.64288e-05
       10360   0.0328127   0.0294707 7.64221e-05
       10361   0.0326362    0.029471 7.64154e-05
       10362   0.0288922   0.0294709  7.6408e-05
       10363    0.021616   0.0294702 7.64044e-05
       10364   0.0259209   0.0294698 7.63978e-05
       10365   0.0333508   0.0294702 7.63913e-05
       10366   0.0273447     0.02947 7.63842e-05
       10367   0.0251871   0.0294696  7.6378e-05
       10368   0.0251926   0.0294692 7.63717e-05
       10369   0.0288049   0.0294691 7.63644e-05
       10370   0.0355033   0.0294697 7.63593e-05
       10371   0.0358868   0.0294703 7.63544e-05
       10372   0.0388726   0.0294712 7.63524e-05
       10373   0.0433971   0.0294726 7.63569e-05
       10374   0.0386932   0.0294734 7.63547e-05
       10375    0.034439   0.0294739 7.63488e-05
       10376   0.0434358   0.0294753 7.63533e-05
       10377   0.0302112   0.0294753  7.6346e-05
       10378   0.0381964   0.0294762 7.63433e-05
       10379   0.0388612   0.0294771 7.63413e-05
       10380   0.0357235   0.0294777 7.63363e-05
       10381   0.0327586    0.029478 7.63296e-05
       10382   0.0313498   0.0294782 7.63224e-05
       10383    0.027423    0.029478 7.63153e-05
       10384   0.0237722   0.0294774   7.631e-05
       10385   0.0298756   0.0294775 7.63026e-05
       10386   0.0251973   0.0294771 7.62964e-05
       10387   0.0226678   0.0294764 7.62919e-05
       10388    0.022653   0.0294758 7.62874e-05
       10389   0.0288738   0.0294757   7.628e-05
       10390   0.0233794   0.0294751 7.62749e-05
       10391   0.0218072   0.0294744 7.62712e-05
       10392   0.0221687   0.0294737 7.62671e-05
       10393   0.0185894   0.0294726 7.62669e-05
       10394   0.0202889   0.0294717 7.62647e-05
       10395   0.0253768   0.0294713 7.62584e-05
       10396   0.0261467    0.029471 7.62517e-05
       10397   0.0266288   0.0294707 7.62449e-05
       10398   0.0337072   0.0294712 7.62386e-05
       10399   0.0460899   0.0294728 7.62481e-05
       10400   0.0377244   0.0294735 7.62449e-05
       10401   0.0326588   0.0294739 7.62381e-05
       10402   0.0287441   0.0294738 7.62308e-05
       10403   0.0350918   0.0294743 7.62254e-05
       10404   0.0319431   0.0294746 7.62185e-05
       10405   0.0292381   0.0294745 7.62111e-05
       10406   0.0294984   0.0294745 7.62038e-05
       10407   0.0326073   0.0294748 7.61971e-05
       10408   0.0283471   0.0294747 7.61898e-05
       10409    0.025952   0.0294744 7.61833e-05
       10410    0.021352   0.0294736   7.618e-05
       10411   0.0200841   0.0294727  7.6178e-05
       10412   0.0158301   0.0294714 7.61819e-05
       10413   0.0187211   0.0294704 7.61816e-05
       10414   0.0185473   0.0294693 7.61815e-05
       10415   0.0192544   0.0294683 7.61805e-05
       10416    0.018826   0.0294673 7.61801e-05
       10417   0.0196354   0.0294664 7.61786e-05
       10418   0.0225367   0.0294657 7.61742e-05
       10419   0.0320969    0.029466 7.61673e-05
       10420   0.0350988   0.0294665 7.61619e-05
       10421   0.0326829   0.0294668 7.61552e-05
       10422   0.0260074   0.0294665 7.61486e-05
       10423   0.0284311   0.0294664 7.61414e-05
       10424   0.0304096   0.0294665 7.61341e-05
       10425   0.0285818   0.0294664 7.61269e-05
       10426   0.0271224   0.0294662 7.61199e-05
       10427   0.0270711   0.0294659  7.6113e-05
       10428   0.0251955   0.0294655 7.61068e-05
       10429   0.0267926   0.0294653 7.60999e-05
       10430   0.0272576   0.0294651 7.60929e-05
       10431   0.0261351   0.0294647 7.60863e-05
       10432   0.0252527   0.0294643   7.608e-05
       10433   0.0380983   0.0294652 7.60773e-05
       10434   0.0443602   0.0294666 7.60834e-05
       10435   0.0321402   0.0294668 7.60765e-05
       10436   0.0309408    0.029467 7.60693e-05
       10437   0.0366458   0.0294677 7.60652e-05
       10438   0.0347489   0.0294682 7.60595e-05
       10439   0.0333642   0.0294685 7.60532e-05
       10440   0.0347042   0.0294691 7.60475e-05
       10441   0.0322986   0.0294693 7.60407e-05
       10442   0.0316241   0.0294695 7.60337e-05
       10443   0.0221739   0.0294688 7.60297e-05
       10444   0.0284522   0.0294687 7.60225e-05
       10445   0.0296597   0.0294688 7.60152e-05
       10446   0.0278435   0.0294686 7.60081e-05
       10447   0.0291197   0.0294686 7.60008e-05
       10448   0.0322039   0.0294688  7.5994e-05
       10449   0.0323092   0.0294691 7.59872e-05
       10450   0.0318992   0.0294693 7.59803e-05
       10451   0.0468038    0.029471 7.59911e-05
       10452   0.0500702    0.029473 7.60094e-05
       10453   0.0621112   0.0294761 7.60662e-05
       10454   0.0512469   0.0294782 7.60874e-05
       10455    0.045346   0.0294797 7.60953e-05
       10456   0.0409313   0.0294808 7.60959e-05
       10457   0.0319386    0.029481  7.6089e-05
       10458   0.0323347   0.0294813 7.60822e-05
       10459    0.034932   0.0294818 7.60767e-05
       10460   0.0360946   0.0294824 7.60721e-05
       10461   0.0422456   0.0294837 7.60746e-05
       10462   0.0328921    0.029484  7.6068e-05
       10463   0.0322829   0.0294842 7.60612e-05
       10464   0.0276985   0.0294841 7.60541e-05
       10465   0.0292645   0.0294841 7.60469e-05
       10466   0.0398479    0.029485  7.6046e-05
       10467   0.0434764   0.0294864 7.60505e-05
       10468   0.0442274   0.0294878 7.60563e-05
       10469   0.0360146   0.0294884 7.60516e-05
       10470    0.028232   0.0294883 7.60444e-05
       10471   0.0343009   0.0294888 7.60385e-05
       10472   0.0356511   0.0294893 7.60336e-05
       10473   0.0388958   0.0294902 7.60316e-05
       10474   0.0366837   0.0294909 7.60274e-05
       10475   0.0320723   0.0294912 7.60206e-05
       10476   0.0324993   0.0294915 7.60139e-05
       10477   0.0305993   0.0294916 7.60067e-05
       10478   0.0240352    0.029491 7.60012e-05
       10479   0.0335746   0.0294914  7.5995e-05
       10480   0.0385032   0.0294923 7.59926e-05
       10481   0.0376662   0.0294931 7.59893e-05
       10482    0.043051   0.0294944 7.59931e-05
       10483   0.0354923   0.0294949  7.5988e-05
       10484   0.0352007   0.0294955 7.59827e-05
       10485   0.0345975    0.029496  7.5977e-05
       10486   0.0324704   0.0294963 7.59703e-05
       10487   0.0253034   0.0294959 7.59641e-05
       10488   0.0230845   0.0294952 7.59593e-05
       10489   0.0234485   0.0294947 7.59543e-05
       10490   0.0262223   0.0294944 7.59477e-05
       10491   0.0382683   0.0294952  7.5945e-05
       10492   0.0394297   0.0294961 7.59437e-05
       10493   0.0331496   0.0294965 7.59373e-05
       10494   0.0321738   0.0294967 7.59304e-05
       10495   0.0407167   0.0294978 7.59307e-05
       10496   0.0377247   0.0294986 7.59275e-05
       10497   0.0418622   0.0294998 7.59294e-05
       10498   0.0392145   0.0295007 7.59279e-05
       10499    0.027263   0.0295005 7.59209e-05
       10500     0.02947   0.0295005 7.59137e-05
       10501   0.0368319   0.0295012 7.59097e-05
       10502   0.0399294   0.0295022 7.59089e-05
       10503   0.0343331   0.0295026 7.59031e-05
       10504   0.0263641   0.0295023 7.58965e-05
       10505   0.0236419   0.0295018 7.58913e-05
       10506   0.0245363   0.0295013 7.58855e-05
       10507   0.0253485   0.0295009 7.58793e-05
       10508   0.0269067   0.0295007 7.58725e-05
       10509   0.0321978   0.0295009 7.58657e-05
       10510   0.0347444   0.0295014 7.58602e-05
       10511   0.0312092   0.0295016 7.58531e-05
       10512   0.0277934   0.0295014 7.58461e-05
       10513   0.0435443   0.0295028 7.58506e-05
       10514   0.0326656   0.0295031  7.5844e-05
       10515   0.0367367   0.0295037 7.58399e-05
       10516    0.028526   0.0295037 7.58328e-05
       10517   0.0266191   0.0295034  7.5826e-05
       10518   0.0241945   0.0295029 7.58205e-05
       10519   0.0257346   0.0295025 7.58142e-05
       10520   0.0330919   0.0295029 7.58077e-05
       10521   0.0391323   0.0295038  7.5806e-05
       10522    0.035271   0.0295043 7.58008e-05
       10523   0.0300726   0.0295044 7.57936e-05
       10524   0.0316508   0.0295046 7.57867e-05
       10525   0.0268069   0.0295043 7.57799e-05
       10526   0.0261923    0.029504 7.57734e-05
       10527   0.0330282   0.0295043 7.57669e-05
       10528   0.0212818   0.0295036 7.57638e-05
       10529   0.0253068   0.0295032 7.57576e-05
       10530   0.0197806   0.0295022  7.5756e-05
       10531    0.023317   0.0295016 7.57511e-05
       10532   0.0243006   0.0295012 7.57455e-05
       10533   0.0357536   0.0295017 7.57407e-05
       10534   0.0440086   0.0295031  7.5746e-05
       10535   0.0363043   0.0295038 7.57416e-05
       10536   0.0296823   0.0295038 7.57344e-05
       10537   0.0335055   0.0295042 7.57281e-05
       10538   0.0268261   0.0295039 7.57214e-05
       10539   0.0284106   0.0295038 7.57143e-05
       10540   0.0332593   0.0295042 7.57079e-05
       10541   0.0302967   0.0295042 7.57008e-05
       10542   0.0307001   0.0295044 7.56937e-05
       10543   0.0315656   0.0295046 7.56868e-05
       10544   0.0262348   0.0295042 7.56802e-05
       10545   0.0308551   0.0295044 7.56731e-05
       10546   0.0306398   0.0295045  7.5666e-05
       10547   0.0319218   0.0295047 7.56592e-05
       10548   0.0399303   0.0295057 7.56585e-05
       10549   0.0445924   0.0295071 7.56648e-05
       10550   0.0398322   0.0295081  7.5664e-05
       10551   0.0368084   0.0295088   7.566e-05
       10552   0.0358138   0.0295094 7.56552e-05
       10553   0.0305833   0.0295095 7.56481e-05
       10554   0.0472228   0.0295112 7.56595e-05
       10555   0.0363187   0.0295118 7.56551e-05
       10556   0.0440485   0.0295132 7.56605e-05
       10557   0.0323005   0.0295135 7.56538e-05
       10558    0.025057    0.029513 7.56478e-05
       10559   0.0241342   0.0295125 7.56423e-05
       10560   0.0256035   0.0295122 7.56361e-05
       10561   0.0325317   0.0295124 7.56295e-05
       10562   0.0306043   0.0295125 7.56224e-05
       10563   0.0494719   0.0295144 7.56388e-05
       10564   0.0372923   0.0295152 7.56352e-05
       10565   0.0483426    0.029517 7.56491e-05
       10566   0.0429329   0.0295182 7.56526e-05
       10567   0.0435977   0.0295196 7.56571e-05
       10568    0.049341   0.0295214 7.56732e-05
       10569   0.0323658   0.0295217 7.56665e-05
       10570   0.0381361   0.0295225 7.56638e-05
       10571   0.0203599   0.0295216 7.56616e-05
       10572   0.0218698   0.0295209 7.56579e-05
       10573    0.023998   0.0295204 7.56525e-05
       10574   0.0223256   0.0295197 7.56484e-05
       10575   0.0243418   0.0295192 7.56429e-05
       10576    0.022598   0.0295186 7.56385e-05
       10577    0.024018   0.0295181 7.56332e-05
       10578   0.0225907   0.0295174 7.56289e-05
       10579   0.0233506   0.0295168  7.5624e-05
       10580   0.0283029   0.0295167 7.56169e-05
       10581   0.0283074   0.0295166 7.56098e-05
       10582   0.0299847   0.0295166 7.56027e-05
       10583   0.0286136   0.0295166 7.55956e-05
       10584   0.0303922   0.0295166 7.55885e-05
       10585   0.0293714   0.0295166 7.55814e-05
       10586   0.0311864   0.0295168 7.55744e-05
       10587   0.0367368   0.0295175 7.55703e-05
       10588   0.0265684   0.0295172 7.55637e-05
       10589   0.0216289   0.0295164 7.55603e-05
       10590   0.0261161   0.0295161 7.55538e-05
       10591   0.0247968   0.0295157  7.5548e-05
       10592   0.0294937   0.0295157 7.55408e-05
       10593   0.0233305   0.0295151  7.5536e-05
       10594   0.0224645   0.0295144 7.55318e-05
       10595   0.0286232   0.0295143 7.55247e-05
       10596   0.0297869   0.0295144 7.55176e-05
       10597   0.0345588   0.0295148 7.55119e-05
       10598   0.0311728    0.029515  7.5505e-05
       10599   0.0314182   0.0295152 7.54981e-05
       10600   0.0270979   0.0295149 7.54913e-05
       10601   0.0187264   0.0295139  7.5491e-05
       10602   0.0215998   0.0295132 7.54876e-05
       10603   0.0231133   0.0295126 7.54829e-05
       10604   0.0254749   0.0295122 7.54767e-05
       10605   0.0293092   0.0295122 7.54696e-05
       10606   0.0272656    0.029512 7.54628e-05
       10607   0.0220201   0.0295113  7.5459e-05
       10608   0.0226014   0.0295106 7.54547e-05
       10609    0.023123     0.02951   7.545e-05
       10610   0.0221102   0.0295093 7.54461e-05
       10611   0.0247379   0.0295089 7.54403e-05
       10612    0.035264   0.0295094 7.54352e-05
       10613   0.0401392   0.0295104 7.54347e-05
       10614    0.032779   0.0295107 7.54282e-05
       10615   0.0343613   0.0295112 7.54225e-05
       10616   0.0374922   0.0295119 7.54191e-05
       10617   0.0433601   0.0295132 7.54233e-05
       10618   0.0388667   0.0295141 7.54214e-05
       10619    0.042893   0.0295154 7.54248e-05
       10620   0.0439851   0.0295167   7.543e-05
       10621   0.0568984   0.0295193 7.54669e-05
       10622   0.0648038   0.0295226 7.55329e-05
       10623   0.0513386   0.0295247 7.55537e-05
       10624   0.0487559   0.0295265 7.55683e-05
       10625   0.0396652   0.0295274 7.55672e-05
       10626   0.0257702   0.0295271 7.55609e-05
       10627   0.0334644   0.0295275 7.55547e-05
       10628   0.0342647   0.0295279 7.55489e-05
       10629   0.0325848   0.0295282 7.55423e-05
       10630   0.0308671   0.0295283 7.55353e-05
       10631   0.0323945   0.0295286 7.55287e-05
       10632     0.02874   0.0295285 7.55216e-05
       10633   0.0350909    0.029529 7.55164e-05
       10634   0.0272855   0.0295288 7.55096e-05
       10635   0.0209029    0.029528 7.55068e-05
       10636   0.0227918   0.0295274 7.55024e-05
       10637    0.019627   0.0295265  7.5501e-05
       10638   0.0222204   0.0295258  7.5497e-05
       10639   0.0194798   0.0295248 7.54958e-05
       10640   0.0244206   0.0295243 7.54903e-05
       10641    0.029258   0.0295243 7.54832e-05
       10642   0.0268505   0.0295241 7.54765e-05
       10643   0.0214501   0.0295233 7.54732e-05
       10644   0.0239403   0.0295228  7.5468e-05
       10645   0.0265679   0.0295225 7.54614e-05
       10646   0.0224954   0.0295218 7.54572e-05
       10647   0.0275534   0.0295217 7.54503e-05
       10648   0.0287774   0.0295216 7.54433e-05
       10649   0.0332752   0.0295219  7.5437e-05
       10650   0.0334574   0.0295223 7.54308e-05
       10651   0.0329473   0.0295226 7.54244e-05
       10652   0.0320145   0.0295229 7.54177e-05
       10653   0.0283951   0.0295228 7.54107e-05
       10654   0.0294795   0.0295228 7.54036e-05
       10655   0.0234712   0.0295222 7.53987e-05
       10656   0.0247491   0.0295217 7.53929e-05
       10657   0.0253951   0.0295214 7.53869e-05
       10658   0.0232837   0.0295208 7.53821e-05
       10659   0.0434832   0.0295221 7.53864e-05
       10660   0.0351994   0.0295226 7.53812e-05
       10661   0.0359509   0.0295232 7.53765e-05
       10662   0.0322547   0.0295235 7.53699e-05
       10663   0.0298311   0.0295235 7.53628e-05
       10664   0.0464543   0.0295251 7.53725e-05
       10665   0.0332329   0.0295254 7.53662e-05
       10666   0.0454925   0.0295269  7.5374e-05
       10667    0.032241   0.0295272 7.53674e-05
       10668   0.0308787   0.0295273 7.53604e-05
       10669   0.0230459   0.0295267 7.53558e-05
       10670    0.030278   0.0295268 7.53488e-05
       10671   0.0297454   0.0295268 7.53417e-05
       10672   0.0282855   0.0295267 7.53347e-05
       10673   0.0226356    0.029526 7.53304e-05
       10674    0.024277   0.0295255  7.5325e-05
       10675   0.0251168   0.0295251 7.53191e-05
       10676   0.0359285   0.0295257 7.53144e-05
       10677   0.0276546   0.0295256 7.53076e-05
       10678   0.0272047   0.0295253 7.53008e-05
       10679   0.0246066   0.0295249 7.52952e-05
       10680   0.0220068   0.0295242 7.52914e-05
       10681   0.0245259   0.0295237 7.52858e-05
       10682   0.0258887   0.0295234 7.52795e-05
       10683   0.0335103   0.0295237 7.52734e-05
       10684   0.0292416   0.0295237 7.52664e-05
       10685   0.0263614   0.0295234 7.52599e-05
       10686   0.0212959   0.0295226 7.52568e-05
       10687   0.0239702   0.0295221 7.52516e-05
       10688   0.0250728   0.0295217 7.52457e-05
       10689   0.0209909   0.0295209 7.52429e-05
       10690   0.0207327   0.0295201 7.52403e-05
       10691   0.0232837   0.0295195 7.52355e-05
       10692   0.0269534   0.0295193 7.52289e-05
       10693   0.0273125   0.0295191 7.52221e-05
       10694    0.027958   0.0295189 7.52152e-05
       10695   0.0243737   0.0295184 7.52097e-05
       10696   0.0230565   0.0295178 7.52051e-05
       10697   0.0215621   0.0295171 7.52018e-05
       10698   0.0234128   0.0295165 7.51969e-05
       10699    0.031561   0.0295167 7.51901e-05
       10700   0.0245862   0.0295162 7.51845e-05
       10701   0.0274902   0.0295161 7.51777e-05
       10702   0.0259791   0.0295157 7.51714e-05
       10703   0.0243455   0.0295152  7.5166e-05
       10704   0.0184148   0.0295142 7.51661e-05
       10705   0.0177702   0.0295131 7.51671e-05
       10706    0.021287   0.0295123  7.5164e-05
       10707   0.0199341   0.0295114 7.51623e-05
       10708   0.0225938   0.0295108  7.5158e-05
       10709   0.0212027     0.02951  7.5155e-05
       10710   0.0263341   0.0295097 7.51486e-05
       10711   0.0205933   0.0295089 7.51462e-05
       10712   0.0273109   0.0295087 7.51395e-05
       10713   0.0260567   0.0295084 7.51331e-05
       10714   0.0203197   0.0295075  7.5131e-05
       10715   0.0225712   0.0295069 7.51268e-05
       10716   0.0218204   0.0295061 7.51232e-05
       10717   0.0239754   0.0295056  7.5118e-05
       10718   0.0231369    0.029505 7.51133e-05
       10719   0.0205587   0.0295042 7.51109e-05
       10720   0.0227825   0.0295036 7.51066e-05
       10721   0.0234752    0.029503 7.51017e-05
       10722   0.0246579   0.0295026  7.5096e-05
       10723    0.029676   0.0295026  7.5089e-05
       10724   0.0277371   0.0295024 7.50822e-05
       10725   0.0293395   0.0295024 7.50752e-05
       10726   0.0254765    0.029502 7.50691e-05
       10727   0.0306926   0.0295021 7.50622e-05
       10728   0.0444045   0.0295035 7.50681e-05
       10729   0.0514331   0.0295056 7.50889e-05
       10730   0.0480747   0.0295073 7.51018e-05
       10731   0.0536673   0.0295095 7.51286e-05
       10732   0.0408522   0.0295106  7.5129e-05
       10733   0.0331107   0.0295109 7.51228e-05
       10734   0.0325573   0.0295112 7.51163e-05
       10735   0.0377906    0.029512 7.51133e-05
       10736   0.0377779   0.0295128 7.51102e-05
       10737   0.0310004   0.0295129 7.51033e-05
       10738    0.024838   0.0295125 7.50976e-05
       10739   0.0281437   0.0295123 7.50907e-05
       10740   0.0282493   0.0295122 7.50838e-05
       10741   0.0285667   0.0295121 7.50769e-05
       10742   0.0324036   0.0295124 7.50704e-05
       10743   0.0290204   0.0295124 7.50634e-05
       10744   0.0331216   0.0295127 7.50572e-05
       10745   0.0420837   0.0295139 7.50593e-05
       10746   0.0439696   0.0295152 7.50644e-05
       10747   0.0316824   0.0295154 7.50577e-05
       10748   0.0305346   0.0295155 7.50507e-05
       10749   0.0202944   0.0295146 7.50487e-05
       10750   0.0185519   0.0295136 7.50486e-05
       10751   0.0206352   0.0295128 7.50462e-05
       10752   0.0189275   0.0295118 7.50456e-05
       10753   0.0290383   0.0295118 7.50387e-05
       10754   0.0268659   0.0295115 7.50321e-05
       10755   0.0219051   0.0295108 7.50285e-05
       10756   0.0224037   0.0295102 7.50244e-05
       10757   0.0272916     0.02951 7.50177e-05
       10758   0.0338981   0.0295104 7.50118e-05
       10759   0.0275479   0.0295102 7.50051e-05
       10760    0.022089   0.0295095 7.50013e-05
       10761   0.0256306   0.0295091 7.49952e-05
       10762   0.0215192   0.0295084 7.49919e-05
       10763   0.0207164   0.0295076 7.49894e-05
       10764   0.0179999   0.0295065   7.499e-05
       10765   0.0182935   0.0295055 7.49903e-05
       10766   0.0185949   0.0295044 7.49902e-05
       10767   0.0283926   0.0295043 7.49833e-05
       10768   0.0195551   0.0295034  7.4982e-05
       10769   0.0225181   0.0295028 7.49778e-05
       10770   0.0259134   0.0295024 7.49716e-05
       10771   0.0262992   0.0295021 7.49653e-05
       10772   0.0320571   0.0295024 7.49587e-05
       10773   0.0284854   0.0295023 7.49518e-05
       10774   0.0229642   0.0295017 7.49473e-05
       10775   0.0174252   0.0295006 7.49487e-05
       10776    0.017926   0.0294995 7.49494e-05
       10777   0.0190406   0.0294985 7.49488e-05
       10778   0.0158123   0.0294972 7.49526e-05
       10779   0.0181453   0.0294962  7.4953e-05
       10780   0.0190405   0.0294952 7.49523e-05
       10781   0.0175625   0.0294941 7.49536e-05
       10782   0.0214131   0.0294934 7.49504e-05
       10783   0.0187185   0.0294924 7.49501e-05
       10784   0.0275803   0.0294922 7.49433e-05
       10785   0.0275857    0.029492 7.49366e-05
       10786   0.0265677   0.0294917 7.49301e-05
       10787   0.0322948    0.029492 7.49236e-05
       10788   0.0276923   0.0294918 7.49169e-05
       10789   0.0312494    0.029492 7.49101e-05
       10790   0.0392516   0.0294929 7.49086e-05
       10791   0.0393357   0.0294938 7.49072e-05
       10792   0.0368254   0.0294945 7.49034e-05
       10793   0.0329353   0.0294948 7.48971e-05
       10794   0.0413651   0.0294959 7.48982e-05
       10795   0.0471628   0.0294975 7.49092e-05
       10796   0.0387433   0.0294984 7.49071e-05
       10797   0.0372395   0.0294991 7.49036e-05
       10798   0.0272118   0.0294989  7.4897e-05
       10799   0.0197543    0.029498 7.48955e-05
       10800   0.0210562   0.0294972 7.48926e-05
       10801   0.0237828   0.0294967 7.48876e-05
       10802   0.0328567    0.029497 7.48813e-05
       10803   0.0275082   0.0294968 7.48746e-05
       10804   0.0295427   0.0294968 7.48677e-05
       10805   0.0303665   0.0294969 7.48608e-05
       10806   0.0305142    0.029497 7.48539e-05
       10807   0.0367534   0.0294977   7.485e-05
       10808   0.0427083   0.0294989  7.4853e-05
       10809   0.0273684   0.0294987 7.48464e-05
       10810   0.0283817   0.0294986 7.48395e-05
       10811   0.0274497   0.0294984 7.48328e-05
       10812   0.0229331   0.0294978 7.48284e-05
       10813   0.0282828   0.0294977 7.48215e-05
       10814   0.0283504   0.0294976 7.48147e-05
       10815   0.0257164   0.0294972 7.48086e-05
       10816   0.0274786    0.029497 7.48019e-05
       10817   0.0302718   0.0294971  7.4795e-05
       10818    0.037582   0.0294979 7.47919e-05
       10819     0.04717   0.0294995 7.48028e-05
       10820   0.0439137   0.0295008 7.48077e-05
       10821   0.0438883   0.0295022 7.48126e-05
       10822    0.035604   0.0295027 7.48078e-05
       10823   0.0429425    0.029504 7.48112e-05
       10824   0.0380724   0.0295047 7.48085e-05
       10825   0.0346727   0.0295052 7.48031e-05
       10826   0.0394754   0.0295061 7.48019e-05
       10827   0.0358497   0.0295067 7.47973e-05
       10828     0.04283    0.029508 7.48005e-05
       10829   0.0474332   0.0295096 7.48119e-05
       10830   0.0431198   0.0295109 7.48155e-05
       10831   0.0524666    0.029513 7.48386e-05
       10832   0.0383915   0.0295138 7.48362e-05
       10833   0.0299644   0.0295139 7.48293e-05
       10834   0.0269929   0.0295136 7.48228e-05
       10835   0.0395449   0.0295145 7.48216e-05
       10836   0.0329534   0.0295149 7.48154e-05
       10837   0.0307083    0.029515 7.48085e-05
       10838   0.0353417   0.0295155 7.48036e-05
       10839    0.033259   0.0295159 7.47975e-05
       10840   0.0375901   0.0295166 7.47943e-05
       10841   0.0327735   0.0295169  7.4788e-05
       10842   0.0373848   0.0295176 7.47846e-05
       10843   0.0390108   0.0295185 7.47828e-05
       10844   0.0340199   0.0295189 7.47771e-05
       10845   0.0403134   0.0295199 7.47768e-05
       10846   0.0272704   0.0295197 7.47702e-05
       10847   0.0281078   0.0295196 7.47634e-05
       10848   0.0237729    0.029519 7.47584e-05
       10849   0.0359037   0.0295196 7.47538e-05
       10850   0.0348194   0.0295201 7.47485e-05
       10851   0.0411818   0.0295212 7.47494e-05
       10852    0.025698   0.0295208 7.47433e-05
       10853   0.0218219   0.0295201 7.47398e-05
       10854    0.023137   0.0295196 7.47352e-05
       10855   0.0213575   0.0295188 7.47321e-05
       10856   0.0219065   0.0295181 7.47285e-05
       10857    0.023299   0.0295175 7.47238e-05
       10858   0.0235059    0.029517  7.4719e-05
       10859   0.0309036   0.0295171 7.47122e-05
       10860   0.0228183   0.0295165 7.47079e-05
       10861   0.0255242   0.0295161 7.47019e-05
       10862   0.0295924   0.0295161 7.46951e-05
       10863   0.0288228   0.0295161 7.46882e-05
       10864   0.0255645   0.0295157 7.46822e-05
       10865   0.0291084   0.0295157 7.46754e-05
       10866   0.0351469   0.0295162 7.46703e-05
       10867   0.0343978   0.0295166 7.46648e-05
       10868   0.0286466   0.0295165 7.46579e-05
       10869   0.0311734   0.0295167 7.46512e-05
       10870   0.0330842    0.029517 7.46451e-05
       10871   0.0270646   0.0295168 7.46386e-05
       10872   0.0331403   0.0295171 7.46324e-05
       10873    0.037344   0.0295179  7.4629e-05
       10874   0.0360576   0.0295185 7.46246e-05
       10875   0.0287673   0.0295184 7.46178e-05
       10876   0.0267533   0.0295181 7.46113e-05
       10877   0.0237914   0.0295176 7.46063e-05
       10878   0.0276765   0.0295174 7.45997e-05
       10879   0.0331001   0.0295178 7.45935e-05
       10880   0.0365598   0.0295184 7.45895e-05
       10881   0.0299895   0.0295185 7.45827e-05
       10882   0.0233773   0.0295179 7.45779e-05
       10883   0.0232765   0.0295173 7.45733e-05
       10884   0.0320692   0.0295176 7.45668e-05
       10885   0.0345789    0.029518 7.45614e-05
       10886   0.0339167   0.0295184 7.45556e-05
       10887   0.0340413   0.0295188   7.455e-05
       10888   0.0348967   0.0295193 7.45447e-05
       10889   0.0306824   0.0295194  7.4538e-05
       10890   0.0293569   0.0295194 7.45311e-05
       10891   0.0418787   0.0295206 7.45329e-05
       10892   0.0362381   0.0295212 7.45286e-05
       10893   0.0435856   0.0295225  7.4533e-05
       10894   0.0453093   0.0295239 7.45402e-05
       10895   0.0437316   0.0295252 7.45448e-05
       10896   0.0468501   0.0295268 7.45549e-05
       10897   0.0396522   0.0295277 7.45539e-05
       10898   0.0348876   0.0295282 7.45486e-05
       10899   0.0439196   0.0295295 7.45535e-05
       10900   0.0390095   0.0295304 7.45517e-05
       10901    0.034768   0.0295309 7.45464e-05
       10902   0.0377314   0.0295317 7.45434e-05
       10903   0.0295058   0.0295316 7.45365e-05
       10904   0.0278318   0.0295315 7.45299e-05
       10905   0.0305232   0.0295316 7.45231e-05
       10906   0.0235582    0.029531 7.45183e-05
       10907    0.025007   0.0295306 7.45126e-05
       10908   0.0224757     0.02953 7.45086e-05
       10909   0.0231344   0.0295294  7.4504e-05
       10910   0.0250043    0.029529 7.44984e-05
       10911   0.0288329   0.0295289 7.44916e-05
       10912   0.0268447   0.0295287 7.44852e-05
       10913    0.035278   0.0295292 7.44802e-05
       10914   0.0297316   0.0295292 7.44734e-05
       10915   0.0291435   0.0295292 7.44666e-05
       10916   0.0324405   0.0295294 7.44602e-05
       10917   0.0375228   0.0295302  7.4457e-05
       10918   0.0397991   0.0295311 7.44561e-05
       10919   0.0473624   0.0295327 7.44672e-05
       10920   0.0367954   0.0295334 7.44633e-05
       10921   0.0268782   0.0295332 7.44569e-05
       10922   0.0261872   0.0295329 7.44507e-05
       10923    0.027281   0.0295327 7.44442e-05
       10924   0.0287741   0.0295326 7.44374e-05
       10925   0.0352591   0.0295331 7.44325e-05
       10926   0.0329119   0.0295334 7.44263e-05
       10927   0.0247245    0.029533 7.44208e-05
       10928   0.0286484   0.0295329  7.4414e-05
       10929   0.0282383   0.0295328 7.44073e-05
       10930   0.0271689   0.0295326 7.44008e-05
       10931   0.0295179   0.0295326  7.4394e-05
       10932   0.0341626    0.029533 7.43884e-05
       10933   0.0306865   0.0295331 7.43817e-05
       10934   0.0263512   0.0295328 7.43754e-05
       10935   0.0284546   0.0295327 7.43687e-05
